,election_district,registered_voters,voted_in_2016,ratio_voted
2169,50076,950,281.0,0.29578947368421055
2170,50077,1006,220.0,0.21868787276341947
2171,50078,1034,237.0,0.22920696324951645
2172,50079,740,147.0,0.19864864864864865
2173,50080,929,214.0,0.2303552206673843
2174,50081,204,56.0,0.27450980392156865
2175,50082,555,122.0,0.21981981981981982
2176,50083,830,307.0,0.36987951807228914
2177,50084,169,78.0,0.46153846153846156
2178,50085,335,151.0,0.4507462686567164
2179,50086,16,9.0,0.5625
2180,50087,236,129.0,0.5466101694915254
2181,50088,190,111.0,0.5842105263157895
2182,50089,1089,584.0,0.5362718089990818
2183,50090,861,451.0,0.5238095238095238
2184,50091,826,463.0,0.5605326876513317
2185,50092,877,530.0,0.6043329532497149
2186,50093,193,101.0,0.5233160621761658
2187,50094,202,91.0,0.4504950495049505
2188,50095,1185,672.0,0.5670886075949367
2189,50096,1061,665.0,0.6267672007540056
2190,50097,914,526.0,0.5754923413566739
2191,50098,686,381.0,0.5553935860058309
2192,50099,950,541.0,0.5694736842105264
2193,50100,741,133.0,0.1794871794871795
2194,50101,737,447.0,0.6065128900949797
2195,50102,435,255.0,0.5862068965517241
2196,51001,1166,592.0,0.5077186963979416
2197,51002,1115,435.0,0.3901345291479821
2198,51003,1104,500.0,0.4528985507246377
2199,51004,1000,420.0,0.42
2200,51005,1077,491.0,0.4558960074280409
2201,51006,962,371.0,0.38565488565488565
2202,51007,1068,736.0,0.6891385767790262
2203,51008,383,223.0,0.5822454308093995
2204,51009,375,147.0,0.392
2205,51010,222,110.0,0.4954954954954955
2206,51011,943,562.0,0.5959703075291622
2207,51012,1018,564.0,0.5540275049115914
2208,51013,685,447.0,0.6525547445255474
2209,51014,890,406.0,0.45617977528089887
2210,51015,893,447.0,0.5005599104143337
2211,51016,1031,444.0,0.4306498545101843
2212,51017,738,295.0,0.3997289972899729
2213,51018,35,16.0,0.45714285714285713
2214,51019,140,53.0,0.37857142857142856
2215,51020,926,551.0,0.5950323974082073
2216,51021,188,114.0,0.6063829787234043
2217,51022,190,111.0,0.5842105263157895
2218,51023,854,434.0,0.5081967213114754
2219,51024,548,357.0,0.6514598540145985
2220,51025,6,2.0,0.3333333333333333
2221,51026,588,386.0,0.6564625850340136
2222,51027,407,177.0,0.4348894348894349
2223,51028,223,81.0,0.3632286995515695
2224,51029,1154,468.0,0.4055459272097054
2225,51030,677,271.0,0.40029542097488924
2226,51031,953,402.0,0.4218258132214061
2227,51032,919,361.0,0.3928182807399347
2228,51033,1207,490.0,0.40596520298260147
2229,51034,992,372.0,0.375
2230,51035,1105,518.0,0.4687782805429864
2231,51036,1109,506.0,0.45626690712353474
2232,51037,1104,518.0,0.4692028985507246
2233,51038,1156,607.0,0.5250865051903114
2234,51039,919,521.0,0.5669205658324266
2235,51040,1161,694.0,0.5977605512489234
2236,51041,1225,667.0,0.5444897959183673
2237,51042,1114,686.0,0.6157989228007181
2238,51043,595,335.0,0.5630252100840336
2239,51044,304,160.0,0.5263157894736842
2240,51045,30,23.0,0.7666666666666667
2241,51046,41,21.0,0.5121951219512195
2242,51047,654,274.0,0.41896024464831805
2243,51048,21,5.0,0.23809523809523808
2244,51049,805,501.0,0.622360248447205
2245,51050,553,221.0,0.3996383363471971
2246,51051,1094,510.0,0.46617915904936014
2247,51052,660,272.0,0.4121212121212121
2248,51053,620,332.0,0.535483870967742
2249,51054,804,401.0,0.4987562189054726
2250,51055,969,526.0,0.542827657378741
2251,51056,48,17.0,0.3541666666666667
2252,51057,111,44.0,0.3963963963963964
2253,51058,360,160.0,0.4444444444444444
2254,51059,734,350.0,0.4768392370572207
2255,51060,953,411.0,0.43126967471143757
2256,51061,964,452.0,0.46887966804979253
2257,51062,806,498.0,0.6178660049627791
2258,51063,1058,511.0,0.4829867674858223
2259,51064,969,415.0,0.4282765737874097
2260,51065,1114,487.0,0.4371633752244165
2261,51066,848,365.0,0.43042452830188677
2262,51067,969,417.0,0.43034055727554177
2263,51068,230,150.0,0.6521739130434783
2264,51069,830,389.0,0.4686746987951807
2265,51070,998,470.0,0.4709418837675351
2266,51071,1063,516.0,0.4854186265286924
2267,51072,1005,528.0,0.5253731343283582
2268,51073,1034,532.0,0.5145067698259188
2269,51074,832,377.0,0.453125
2270,51075,869,318.0,0.3659378596087457
2271,51076,655,376.0,0.5740458015267176
2272,51077,912,526.0,0.5767543859649122
2273,51078,639,291.0,0.45539906103286387
2274,51079,1037,539.0,0.5197685631629702
2275,51080,448,164.0,0.36607142857142855
2276,51081,749,368.0,0.49132176234979974
2277,51082,1133,577.0,0.5092674315975286
2278,51083,905,563.0,0.6220994475138122
2279,52001,1060,568.0,0.5358490566037736
2280,52002,1062,687.0,0.6468926553672316
2281,52003,422,273.0,0.6469194312796208
2282,52004,1018,667.0,0.6552062868369352
2283,52005,833,543.0,0.6518607442977191
2284,52006,758,551.0,0.7269129287598944
2285,52007,1080,758.0,0.7018518518518518
2286,52008,1164,810.0,0.6958762886597938
2287,52009,987,460.0,0.46605876393110435
2288,52010,1188,844.0,0.7104377104377104
2289,52011,1081,715.0,0.6614246068455134
2290,52012,1154,771.0,0.6681109185441941
2291,52013,1053,725.0,0.6885090218423552
2292,52014,707,475.0,0.6718528995756718
2293,52015,1041,733.0,0.7041306436119116
2294,52016,1071,747.0,0.6974789915966386
2295,52017,903,629.0,0.6965669988925803
2296,52018,1014,644.0,0.6351084812623274
2297,52019,1069,711.0,0.6651075771749299
2298,52020,1026,703.0,0.6851851851851852
2299,52021,203,114.0,0.5615763546798029
2300,52022,514,323.0,0.6284046692607004
2301,52023,780,589.0,0.7551282051282051
2302,52024,493,275.0,0.5578093306288032
2303,52025,1567,1043.0,0.6656030631780472
2304,52026,782,482.0,0.6163682864450127
2305,52027,2294,1505.0,0.6560592850915432
2306,52028,1114,716.0,0.6427289048473968
2307,52029,911,613.0,0.672886937431394
2308,52030,1153,747.0,0.6478751084128361
2309,52031,1035,669.0,0.6463768115942029
2310,52032,1107,673.0,0.6079494128274616
2311,52033,842,498.0,0.5914489311163895
2312,52034,1152,749.0,0.6501736111111112
2313,52035,1089,725.0,0.6657483930211203
2314,52036,936,625.0,0.6677350427350427
2315,52037,1044,735.0,0.7040229885057471
2316,52038,1085,772.0,0.7115207373271889
2317,52039,1180,785.0,0.6652542372881356
2318,52040,1172,786.0,0.6706484641638225
2319,52041,514,331.0,0.6439688715953308
2320,52042,1206,728.0,0.603648424543947
2321,52043,1069,712.0,0.666043030869972
2322,52044,974,671.0,0.688911704312115
2323,52045,964,624.0,0.6473029045643154
2324,52046,1101,759.0,0.6893732970027248
2325,52047,1022,679.0,0.6643835616438356
2326,52048,849,567.0,0.6678445229681979
2327,52049,968,599.0,0.618801652892562
2328,52050,694,453.0,0.6527377521613833
2329,52051,1217,606.0,0.4979457682826623
2330,52052,1211,545.0,0.4500412881915772
2331,52053,945,536.0,0.5671957671957671
2332,52054,771,378.0,0.490272373540856
2333,52055,1053,604.0,0.5735992402659069
2334,52056,969,518.0,0.5345717234262126
2335,52057,946,528.0,0.5581395348837209
2336,52058,899,539.0,0.5995550611790879
2337,52059,1199,706.0,0.5888240200166805
2338,52060,871,545.0,0.6257175660160735
2339,52061,920,606.0,0.658695652173913
2340,52062,798,508.0,0.6365914786967418
2341,52063,4,0.0,0.0
2342,52064,882,565.0,0.6405895691609977
2343,52065,851,515.0,0.6051703877790834
2344,52066,1059,732.0,0.6912181303116147
2345,52067,697,463.0,0.6642754662840746
2346,52068,908,664.0,0.7312775330396476
2347,52069,1135,779.0,0.6863436123348018
2348,52070,1210,863.0,0.7132231404958678
2349,52071,1120,794.0,0.7089285714285715
2350,52072,443,342.0,0.7720090293453724
2351,52073,833,610.0,0.7322929171668667
2352,52074,830,570.0,0.6867469879518072
2353,52075,1103,701.0,0.6355394378966455
2354,52076,281,216.0,0.7686832740213523
2355,52077,66,38.0,0.5757575757575758
2356,52078,721,460.0,0.6380027739251041
2357,52079,318,185.0,0.5817610062893082
2358,52080,381,234.0,0.6141732283464567
2359,52081,1012,653.0,0.6452569169960475
2360,52082,1256,768.0,0.6114649681528662
2361,52083,984,588.0,0.5975609756097561
2362,52084,1050,615.0,0.5857142857142857
2363,52085,1001,649.0,0.6483516483516484
2364,52086,940,683.0,0.7265957446808511
2365,52087,1074,716.0,0.6666666666666666
2366,52088,674,457.0,0.6780415430267063
2367,52089,1244,840.0,0.6752411575562701
2368,52090,1242,778.0,0.6264090177133655
2369,52091,852,463.0,0.5434272300469484
2370,52092,964,666.0,0.6908713692946058
2371,52093,971,595.0,0.6127703398558187
2372,52094,723,425.0,0.5878284923928078
2373,52095,228,117.0,0.5131578947368421
2374,52096,1073,719.0,0.6700838769804287
2375,52097,1373,946.0,0.6890021849963583
2376,52098,1086,740.0,0.6813996316758748
2377,52099,1100,726.0,0.66
2378,52100,1024,664.0,0.6484375
2379,52101,757,551.0,0.7278731836195509
2380,52102,1234,823.0,0.666936790923825
2381,52103,1022,745.0,0.7289628180039139
2382,52104,500,384.0,0.768
2383,52105,959,628.0,0.6548488008342023
2384,52106,44,26.0,0.5909090909090909
2385,52107,1003,584.0,0.5822532402791625
2386,52108,851,556.0,0.6533490011750881
2387,52109,665,365.0,0.5488721804511278
2388,52110,941,656.0,0.6971307120085016
2389,52111,909,604.0,0.6644664466446645
2390,52112,1094,644.0,0.5886654478976234
2391,52113,991,716.0,0.722502522704339
2392,52114,909,649.0,0.713971397139714
2393,52115,576,422.0,0.7326388888888888
2394,52116,1039,677.0,0.6515880654475458
2395,52117,994,658.0,0.6619718309859155
2396,52118,1,1.0,1.0
2397,52119,2,2.0,1.0
2398,53001,780,367.0,0.4705128205128205
2399,53002,974,279.0,0.2864476386036961
2400,53003,1103,549.0,0.49773345421577514
2401,53004,813,441.0,0.5424354243542435
2402,53005,945,493.0,0.5216931216931217
2403,53006,219,130.0,0.593607305936073
2404,53007,899,404.0,0.44938820912124583
2405,53008,877,441.0,0.5028506271379704
2406,53009,1022,491.0,0.48043052837573386
2407,53010,841,407.0,0.4839476813317479
2408,53011,763,369.0,0.4836173001310616
2409,53012,946,424.0,0.44820295983086683
2410,53013,1099,505.0,0.45950864422202004
2411,53014,53,10.0,0.18867924528301888
2412,53015,572,293.0,0.5122377622377622
2413,53016,1187,631.0,0.531592249368155
2414,53017,1034,538.0,0.5203094777562862
2415,53018,1218,614.0,0.5041050903119869
2416,53019,1033,592.0,0.5730880929332043
2417,53020,1073,645.0,0.6011183597390494
2418,53021,1119,567.0,0.5067024128686327
2419,53022,1061,572.0,0.5391140433553252
2420,53023,1085,541.0,0.4986175115207373
2421,53024,589,337.0,0.5721561969439728
2422,53025,1181,616.0,0.5215918712955123
2423,53026,625,329.0,0.5264
2424,53027,1227,592.0,0.48247758761206194
2425,53028,1147,523.0,0.4559721011333915
2426,53029,732,347.0,0.47404371584699456
2427,53030,1090,611.0,0.5605504587155963
2428,53031,1029,511.0,0.4965986394557823
2429,53032,1021,514.0,0.5034280117531832
2430,53033,1086,592.0,0.5451197053406999
2431,53034,1073,554.0,0.516309412861137
2432,53035,940,502.0,0.5340425531914894
2433,53036,1018,590.0,0.5795677799607073
2434,53037,888,503.0,0.5664414414414415
2435,53038,368,201.0,0.5461956521739131
2436,53039,1063,555.0,0.522107243650047
2437,53040,692,249.0,0.3598265895953757
2438,53041,1064,451.0,0.42387218045112784
2439,53042,774,318.0,0.4108527131782946
2440,53043,942,402.0,0.4267515923566879
2441,53044,1163,549.0,0.472055030094583
2442,53045,1295,633.0,0.4888030888030888
2443,53046,935,522.0,0.558288770053476
2444,53047,1182,606.0,0.5126903553299492
2445,53048,1308,501.0,0.3830275229357798
2446,53049,215,104.0,0.48372093023255813
2447,53050,1068,486.0,0.4550561797752809
2448,53051,680,339.0,0.4985294117647059
2449,53052,106,46.0,0.4339622641509434
2450,53053,991,527.0,0.5317860746720484
2451,53054,1127,579.0,0.5137533274179237
2452,53055,1010,478.0,0.47326732673267324
2453,53056,1173,574.0,0.48934356351236147
2454,53057,1155,555.0,0.4805194805194805
2455,53058,1072,351.0,0.32742537313432835
2456,53059,1127,608.0,0.5394853593611357
2457,53060,1157,646.0,0.5583405358686258
2458,53061,1097,515.0,0.46946216955332726
2459,53062,387,189.0,0.4883720930232558
2460,53063,1154,616.0,0.5337954939341422
2461,53064,1011,448.0,0.4431256181998022
2462,53065,945,454.0,0.4804232804232804
2463,53066,1068,582.0,0.5449438202247191
2464,53067,1253,608.0,0.4852354349561053
2465,53068,1000,490.0,0.49
2466,53069,1097,479.0,0.4366453965360073
2467,53070,1081,561.0,0.5189639222941721
2468,53071,877,387.0,0.4412770809578107
2469,53072,1021,490.0,0.47992164544564153
2470,53073,942,419.0,0.4447983014861996
2471,53074,1074,550.0,0.5121042830540037
2472,53075,670,319.0,0.4761194029850746
2473,53076,1072,544.0,0.5074626865671642
2474,53077,1064,498.0,0.4680451127819549
2475,53078,1070,241.0,0.2252336448598131
2476,53079,568,250.0,0.44014084507042256
2477,53080,1061,547.0,0.5155513666352498
2478,53081,550,231.0,0.42
2479,53082,1079,510.0,0.4726598702502317
2480,53083,788,411.0,0.5215736040609137
2481,53084,848,412.0,0.4858490566037736
2482,53085,589,336.0,0.5704584040747029
2483,53086,620,315.0,0.5080645161290323
2484,53087,1102,546.0,0.4954627949183303
2485,53088,1137,531.0,0.46701846965699206
2486,54001,331,159.0,0.48036253776435045
2487,54002,821,394.0,0.47990255785627284
2488,54003,1001,441.0,0.4405594405594406
2489,54004,1044,477.0,0.45689655172413796
2490,54005,271,124.0,0.4575645756457565
2491,54006,315,137.0,0.43492063492063493
2492,54007,928,412.0,0.44396551724137934
2493,54008,971,391.0,0.40267765190525234
2494,54009,877,443.0,0.5051311288483467
2495,54010,901,463.0,0.5138734739178691
2496,54011,1057,506.0,0.47871333964049195
2497,54012,946,437.0,0.4619450317124736
2498,54013,767,357.0,0.4654498044328553
2499,54014,150,51.0,0.34
2500,54015,333,187.0,0.5615615615615616
2501,54016,57,29.0,0.5087719298245614
2502,54017,206,114.0,0.5533980582524272
2503,54018,9,3.0,0.3333333333333333
2504,54019,930,406.0,0.43655913978494626
2505,54020,1223,604.0,0.4938675388389207
2506,54021,901,430.0,0.4772475027746948
2507,54022,928,378.0,0.4073275862068966
2508,54023,1127,508.0,0.45075421472937
2509,54024,1124,465.0,0.41370106761565834
2510,54025,1187,509.0,0.42881213142375735
2511,54026,162,73.0,0.4506172839506173
2512,54027,831,369.0,0.44404332129963897
2513,54028,1024,492.0,0.48046875
2514,54029,951,434.0,0.45636172450052576
2515,54030,1007,459.0,0.4558093346573982
2516,54031,847,407.0,0.4805194805194805
2517,54032,809,353.0,0.4363411619283066
2518,54033,1105,482.0,0.43619909502262444
2519,54034,852,396.0,0.4647887323943662
2520,54035,878,417.0,0.47494305239179957
2521,54036,984,473.0,0.4806910569105691
2522,54037,984,446.0,0.4532520325203252
2523,54038,843,404.0,0.4792408066429419
2524,54039,848,425.0,0.5011792452830188
2525,54040,319,149.0,0.4670846394984326
2526,54041,1165,539.0,0.46266094420600856
2527,54042,945,435.0,0.4603174603174603
2528,54043,1110,532.0,0.47927927927927927
2529,54044,1030,428.0,0.4155339805825243
2530,54045,965,448.0,0.46424870466321244
2531,54046,1177,553.0,0.46983857264231094
2532,54047,1014,408.0,0.40236686390532544
2533,54048,1122,479.0,0.4269162210338681
2534,54049,1134,477.0,0.42063492063492064
2535,54050,1142,512.0,0.44833625218914186
2536,54051,1226,555.0,0.4526916802610114
2537,54052,967,396.0,0.4095139607032058
2538,54053,966,388.0,0.40165631469979296
2539,54054,870,346.0,0.39770114942528734
2540,54055,908,368.0,0.4052863436123348
2541,54056,760,316.0,0.41578947368421054
2542,54057,1056,500.0,0.4734848484848485
2543,54058,1087,469.0,0.43146274149034036
2544,54059,991,426.0,0.4298688193743693
2545,54060,1095,536.0,0.4894977168949772
2546,54061,896,443.0,0.49441964285714285
2547,54062,959,437.0,0.4556830031282586
2548,54063,1138,514.0,0.45166959578207383
2549,54064,748,312.0,0.41711229946524064
2550,54065,975,451.0,0.4625641025641026
2551,54066,1073,463.0,0.4315004659832246
2552,54067,1073,457.0,0.42590866728797766
2553,54068,1227,467.0,0.38060309698451505
2554,54069,965,450.0,0.46632124352331605
2555,54070,676,320.0,0.47337278106508873
2556,54071,498,239.0,0.4799196787148594
2557,54072,140,59.0,0.42142857142857143
2558,54073,842,421.0,0.5
2559,54074,782,379.0,0.4846547314578005
2560,54075,325,130.0,0.4
2561,54076,1127,472.0,0.41881100266193433
2562,54077,520,232.0,0.4461538461538462
2563,54078,1,0.0,0.0
2564,54079,625,242.0,0.3872
2565,54080,1142,489.0,0.42819614711033277
2566,54081,1009,437.0,0.43310208126858274
2567,54082,846,382.0,0.4515366430260047
2568,54083,1046,460.0,0.4397705544933078
2569,54084,607,285.0,0.4695222405271829
2570,54085,911,387.0,0.424807903402854
2571,54086,1015,447.0,0.4403940886699507
2572,54087,760,323.0,0.425
2573,54088,781,394.0,0.5044814340588989
2574,54089,830,375.0,0.45180722891566266
2575,55001,46,16.0,0.34782608695652173
2576,55002,704,342.0,0.48579545454545453
2577,55003,232,117.0,0.5043103448275862
2578,55004,837,409.0,0.4886499402628435
2579,55005,173,97.0,0.5606936416184971
2580,55006,518,282.0,0.5444015444015444
2581,55007,988,435.0,0.4402834008097166
2582,55008,101,56.0,0.5544554455445545
2583,55009,1080,495.0,0.4583333333333333
2584,55010,997,493.0,0.4944834503510532
2585,55011,1093,576.0,0.5269899359560841
2586,55012,1025,553.0,0.5395121951219513
2587,55013,88,37.0,0.42045454545454547
2588,55014,937,400.0,0.42689434364994666
2589,55015,769,363.0,0.4720416124837451
2590,55016,1194,566.0,0.474036850921273
2591,55017,557,287.0,0.5152603231597845
2592,55018,1140,640.0,0.5614035087719298
2593,55019,1232,663.0,0.5381493506493507
2594,55020,1182,623.0,0.5270727580372251
2595,55021,1109,498.0,0.44905320108205593
2596,55022,961,438.0,0.4557752341311134
2597,55023,1020,560.0,0.5490196078431373
2598,55024,1100,531.0,0.4827272727272727
2599,55025,1191,524.0,0.4399664147774979
2600,55026,312,133.0,0.42628205128205127
2601,55027,632,273.0,0.4319620253164557
2602,55028,464,206.0,0.44396551724137934
2603,55029,355,165.0,0.4647887323943662
2604,55030,942,369.0,0.39171974522292996
2605,55031,711,446.0,0.6272855133614628
2606,55032,1041,491.0,0.47166186359269935
2607,55033,1004,505.0,0.5029880478087649
2608,55034,924,447.0,0.4837662337662338
2609,55035,519,273.0,0.5260115606936416
2610,55036,116,55.0,0.47413793103448276
2611,55037,610,232.0,0.380327868852459
2612,55038,837,219.0,0.2616487455197133
2613,55039,14,3.0,0.21428571428571427
2614,55040,163,71.0,0.43558282208588955
2615,55041,458,214.0,0.4672489082969432
2616,55042,51,26.0,0.5098039215686274
2617,55043,90,36.0,0.4
2618,55044,101,27.0,0.26732673267326734
2619,55045,927,430.0,0.4638619201725998
2620,55046,1042,505.0,0.4846449136276392
2621,55047,410,211.0,0.5146341463414634
2622,55048,1140,510.0,0.4473684210526316
2623,55049,627,311.0,0.4960127591706539
2624,55050,202,94.0,0.46534653465346537
2625,55051,94,43.0,0.4574468085106383
2626,55052,326,159.0,0.48773006134969327
2627,55053,252,125.0,0.49603174603174605
2628,55054,131,57.0,0.4351145038167939
2629,55055,987,439.0,0.4447821681864235
2630,55056,120,67.0,0.5583333333333333
2631,55057,1138,505.0,0.4437609841827768
2632,55058,955,351.0,0.3675392670157068
2633,55059,956,395.0,0.4131799163179916
2634,55060,275,113.0,0.4109090909090909
2635,55061,15,1.0,0.06666666666666667
